listing_id,date,price_per
7482195,2017-09-03,49
7482195,2017-09-02,49
7482195,2017-09-01,49
7252607,2017-09-05,24.5
7252607,2017-09-04,24.5
7252607,2017-09-03,24.5
7252607,2017-09-02,24.5
7252607,2017-09-01,24.5
2583074,2017-09-05,40
2583074,2017-09-04,40
2583074,2017-09-03,40
2583074,2017-09-02,40
2583074,2017-09-01,40
2583074,2016-09-30,40
13251243,2017-09-05,40
13251243,2017-09-04,40
13251243,2017-09-03,40
13251243,2017-09-02,48.3333333333333
13251243,2017-09-01,48.3333333333333
225834,2017-09-05,35
225834,2017-09-04,35
225834,2017-09-03,35
225834,2017-09-02,35
225834,2017-09-01,35
321328,2017-09-05,50
321328,2017-09-04,50
321328,2017-09-03,50
321328,2017-09-02,50
321328,2017-09-01,50
321328,2016-09-30,50
321328,2016-09-29,50
321328,2016-09-28,50
321328,2016-09-27,50
321328,2016-09-26,50
321328,2016-09-25,50
321328,2016-09-15,50
321328,2016-09-14,50
321328,2016-09-13,50
321328,2016-09-12,50
321328,2016-09-11,50
321328,2016-09-10,50
321328,2016-09-09,50
321328,2016-09-08,50
321328,2016-09-07,50
321328,2016-09-06,50
1810172,2017-09-05,33.5
1810172,2017-09-04,33.5
1810172,2017-09-03,33.5
1810172,2017-09-02,33.5
1810172,2017-09-01,33.5
7093109,2017-09-05,33.3333333333333
7093109,2017-09-04,33.3333333333333
7093109,2017-09-03,33.3333333333333
7093109,2017-09-02,33.3333333333333
7093109,2017-09-01,33.3333333333333
7093109,2016-09-29,25
7093109,2016-09-28,25
7093109,2016-09-27,25
7093109,2016-09-26,25
7093109,2016-09-25,25
7093109,2016-09-24,25
7093109,2016-09-23,25
7093109,2016-09-22,25
7093109,2016-09-21,25
7093109,2016-09-20,25
7093109,2016-09-19,25
7093109,2016-09-18,25
7093109,2016-09-17,25
7093109,2016-09-12,25
7093109,2016-09-11,25
7093109,2016-09-08,25
7093109,2016-09-07,25
7086825,2017-09-05,49
7086825,2017-09-04,49
7086825,2017-09-03,49
7086825,2017-09-02,49
7086825,2017-09-01,49
1861070,2017-09-05,75
1861070,2017-09-04,75
1861070,2017-09-03,75
1861070,2017-09-02,75
1861070,2017-09-01,75
1861070,2016-09-30,75
1861070,2016-09-29,75
1861070,2016-09-28,75
1861070,2016-09-27,75
1861070,2016-09-26,75
1861070,2016-09-25,75
1861070,2016-09-24,75
1861070,2016-09-23,75
1861070,2016-09-22,75
1861070,2016-09-21,75
1861070,2016-09-20,75
1861070,2016-09-19,75
1861070,2016-09-18,75
1861070,2016-09-17,75
1861070,2016-09-16,75
1861070,2016-09-15,75
1861070,2016-09-14,75
1861070,2016-09-13,75
1861070,2016-09-12,75
1861070,2016-09-11,75
1861070,2016-09-10,75
1861070,2016-09-09,75
4283698,2017-09-05,27.5
4283698,2017-09-04,27.5
4283698,2017-09-03,27.5
4283698,2017-09-02,27.5
4283698,2017-09-01,27.5
4283698,2016-09-27,27.5
4283698,2016-09-26,27.5
4283698,2016-09-12,27.5
10116095,2017-09-05,57.5
10116095,2017-09-04,57.5
10116095,2017-09-03,57.5
10116095,2017-09-02,59.5
10116095,2017-09-01,59.5
10116095,2016-09-30,59.5
10116095,2016-09-29,57.5
10116095,2016-09-28,57.5
10116095,2016-09-27,57.5
10116095,2016-09-26,57.5
10116095,2016-09-25,57.5
10116095,2016-09-24,59.5
10116095,2016-09-23,59.5
10116095,2016-09-22,57.5
10116095,2016-09-19,57.5
10116095,2016-09-14,57.5
10116095,2016-09-13,57.5
10116095,2016-09-12,57.5
10116095,2016-09-11,57.5
8548176,2017-09-05,7.8125
8548176,2017-09-04,7.8125
8548176,2017-09-03,7.8125
8548176,2017-09-02,9.375
8548176,2017-09-01,9.375
8548176,2016-09-30,11.9375
8548176,2016-09-29,11.875
8548176,2016-09-28,11.1875
8548176,2016-09-27,11.0625
8548176,2016-09-26,11.0625
8548176,2016-09-25,11.1875
8548176,2016-09-24,12.0625
8548176,2016-09-23,11.875
8548176,2016-09-22,11.8125
8548176,2016-09-21,11.125
8548176,2016-09-20,11
8548176,2016-09-19,11
8548176,2016-09-18,11.1875
8548176,2016-09-16,11.875
8548176,2016-09-15,11.8125
8548176,2016-09-12,10.875
8548176,2016-09-11,11.1875
8548176,2016-09-10,11.375
8548176,2016-09-09,11.3125
8548176,2016-09-08,9.9375
8548176,2016-09-07,10.1875
8548176,2016-09-06,10.1875
4922204,2017-09-05,12.5
4922204,2017-09-04,12.5
4922204,2017-09-03,12.5
4922204,2017-09-02,14.0625
4922204,2017-09-01,14.0625
4922204,2016-09-29,12.5
4922204,2016-09-28,12.5
4922204,2016-09-27,12.5
4922204,2016-09-26,12.5
4922204,2016-09-25,12.5
4922204,2016-09-21,12.5
4922204,2016-09-20,12.5
4922204,2016-09-19,12.5
4922204,2016-09-18,12.5
4922204,2016-09-15,12.5
4922204,2016-09-14,12.5
4922204,2016-09-13,12.5
4922204,2016-09-12,12.5
4922204,2016-09-11,12.5
4922204,2016-09-10,12.5
4922204,2016-09-07,12.5
4922204,2016-09-06,12.5
4085362,2017-09-05,37.5
4085362,2017-09-04,37.5
4085362,2017-09-03,37.5
4085362,2017-09-02,37.5
4085362,2017-09-01,37.5
4085362,2016-09-30,37.5
4085362,2016-09-29,37.5
4085362,2016-09-28,37.5
4085362,2016-09-27,37.5
4085362,2016-09-26,37.5
4085362,2016-09-25,37.5
4085362,2016-09-24,37.5
4085362,2016-09-23,37.5
4085362,2016-09-22,37.5
4085362,2016-09-21,37.5
4085362,2016-09-20,37.5
4085362,2016-09-19,37.5
4085362,2016-09-18,37.5
4085362,2016-09-17,37.5
4085362,2016-09-16,37.5
4085362,2016-09-15,37.5
4085362,2016-09-14,37.5
4085362,2016-09-10,37.5
4085362,2016-09-09,37.5
4085362,2016-09-08,37.5
4085362,2016-09-07,37.5
3755609,2017-09-05,78
3755609,2017-09-04,78
3755609,2017-09-03,78
3755609,2017-09-02,75
3755609,2017-09-01,75
1936861,2017-09-05,60
1936861,2017-09-04,60
1936861,2017-09-03,60
1936861,2017-09-02,60
1936861,2017-09-01,60
1936861,2016-09-30,55
1936861,2016-09-29,52
1936861,2016-09-28,52
1936861,2016-09-27,52
1936861,2016-09-26,54
1936861,2016-09-25,54
1936861,2016-09-24,55
1936861,2016-09-23,53
1936861,2016-09-22,52
1936861,2016-09-21,57
1936861,2016-09-20,52
1936861,2016-09-14,56
1936861,2016-09-13,54
1936861,2016-09-10,53
1936861,2016-09-09,53
4461111,2017-09-05,45
4461111,2017-09-04,45
4461111,2017-09-03,45
4461111,2017-09-02,45
4461111,2017-09-01,45
4461111,2016-09-12,45
4461111,2016-09-11,45
4461111,2016-09-10,45
4461111,2016-09-09,45
4461111,2016-09-08,45
4461111,2016-09-07,45
1724900,2017-09-05,32.5
1724900,2017-09-04,32.5
1724900,2017-09-03,32.5
1724900,2017-09-02,32.5
1724900,2017-09-01,32.5
1724900,2016-09-14,30
1724900,2016-09-13,30
1724900,2016-09-12,30
1724900,2016-09-08,30
3968797,2017-09-05,42.5
3968797,2017-09-04,42.5
3968797,2017-09-03,42.5
3968797,2017-09-02,42.5
3968797,2017-09-01,42.5
1494726,2017-09-05,75
1494726,2017-09-04,75
1494726,2017-09-03,75
1494726,2017-09-02,80
1494726,2017-09-01,80
1494726,2016-09-30,80
1494726,2016-09-29,75
1494726,2016-09-28,75
1494726,2016-09-27,75
1494726,2016-09-26,75
1494726,2016-09-25,75
1494726,2016-09-24,80
1494726,2016-09-23,80
1494726,2016-09-22,75
1494726,2016-09-21,75
1494726,2016-09-20,75
1494726,2016-09-19,75
1494726,2016-09-09,80
1494726,2016-09-08,75
1494726,2016-09-07,75
3575220,2017-09-05,45
3575220,2017-09-04,45
3575220,2017-09-03,45
3575220,2017-09-02,45
3575220,2017-09-01,45
